audio tour,baby sitting,barbecue,barn conversion,big gardens or farm to wander,blu-ray player,boats or mooring available,broadband,charges,child restriction,childrens play area,coast 5 miles,complex,cot,countryside views,detached,dishwasher,dropsided cot,dvd,enclosed garden,enhanced,farm help,fishing - private,freezer,fridge,fridge-freezer,games room,gara rock,golf course nearby - good,good for honeymooners,green cottages,groceries,heating,high chair,hot tub,indoor pool,jacuzzi,linen,maenporth estate,microwave,no smoking,on a farm,open fire or woodburner,outdoor heated pool,outdoor unheated pool,parking,part disabled,pets,piano,pool,propcode,pub 1 mile walk,railway 5 miles,river or estuary views,sailing nearby,sandy beach 1 mile,sauna,sea views,shooting,single-storey,snooker table,sofa bed,stairgate,steam room,tele,tennis court,towels,travel cot,tumble drier,video,views,vineyard,washer-drier,washing machine,wedding venue,wheel chair facilities,year,zip-linkable
0,1,1,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,1,0,1.0,0.0,1.0,0,satellite,0,0,1.0,0.0,1.0,0,0,1,0,0,groceries can be pre-ordered; meals provided in owners house; professional catering; ready meals available from owners,central heating; open fire; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,0,0,1,0,0,off road at property,0,1,1,0,E15,1,1,0,0,0,0.0,0,0,0,1,0.0,,0,3.0,0,provided free of charge,0.0,0.0,1.0,0,,0.0,1.0,0,0,2009.0,0.0
0,1,1,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,1,0,1.0,0.0,2.0,0,,0,0,1.0,0.0,1.0,0,0,1,0,0,groceries can be pre-ordered,central heating; open fire; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,0,1,1,0,0,off road at property,0,1,1,0,E15,1,1,0,0,0,0.0,0,0,0,1,0.0,bottom,0,3.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2010.0,0.0
0,1,1,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,1,0,1.0,0.0,2.0,0,,0,0,0.0,0.0,1.0,0,0,1,0,0,groceries can be pre-ordered,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,1,1,0,0,off road at property,0,1,1,0,E15,1,1,0,0,0,0.0,0,0,0,1,0.0,bottom,0,3.0,0,provided free of charge,1.0,0.0,0.0,0,,0.0,1.0,0,0,2011.0,0.0
0,1,1,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,1,0,1.0,0.0,2.0,0,,0,0,0.0,0.0,1.0,0,0,1,0,0,groceries can be pre-ordered,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,1,1,0,0,off road at property,0,1,1,0,E15,1,1,0,0,0,0.0,0,0,0,1,0.0,bottom,0,3.0,0,provided free of charge,1.0,0.0,0.0,0,,0.0,1.0,0,0,2012.0,0.0
0,1,1,0,1,0.0,0,0,elec inc; heating inc,0,0,0,0,2.0,1,1,1.0,0.0,1.0,0,satellite,0,0,0.0,0.0,2.0,1,0,0,0,0,groceries can be pre-ordered; meals provided in owners house; professional catering; ready meals available from owners,central heating; woodburner,2.0,0.0,0,1.0,provided free of charge,0,1.0,0,0,1,0,0,off road at property,0,1,1,0,E159,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,8.0,0,provided free of charge,0.0,1.0,1.0,0,,0.0,1.0,0,0,2008.0,0.0
0,1,1,0,1,0.0,0,0,elec inc; heating inc,0,0,0,0,2.0,1,1,1.0,0.0,1.0,0,satellite,0,0,0.0,0.0,2.0,1,0,0,0,0,groceries can be pre-ordered; meals provided in owners house; professional catering; ready meals available from owners,central heating; woodburner,2.0,0.0,0,1.0,provided free of charge,0,1.0,0,0,1,0,0,off road at property,0,1,1,0,E159,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,1.0,1.0,0,,0.0,1.0,0,0,2009.0,0.0
0,1,1,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,2.0,1,1,1.0,0.0,1.0,0,satellite,0,0,0.0,0.0,2.0,1,0,0,0,0,groceries can be pre-ordered; meals provided in owners house; professional catering; ready meals available from owners,central heating; open fire; woodburner,2.0,1.0,0,1.0,provided free of charge,0,1.0,0,0,1,0,0,off road at property,0,1,1,0,E159,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,1.0,1.0,0,,0.0,1.0,0,0,2010.0,0.0
0,1,0,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,0,1,1.0,0.0,1.0,0,,0,0,1.0,0.0,0.0,0,0,1,1,0,groceries can be pre-ordered,electric fires; woodburner,1.0,0.0,1,1.0,provided free of charge,0,1.0,1,1,1,0,0,off road at property,0,1,0,0,E16,0,0,0,0,0,1.0,0,0,0,0,0.0,1,1,1.0,0,provided free of charge,1.0,0.0,0.0,0,,1.0,0.0,0,0,2010.0,0.0
0,1,1,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,0,1,1.0,1.0,1.0,0,,0,0,1.0,0.0,0.0,0,0,1,0,0,groceries can be pre-ordered,electric fires; woodburner,1.0,0.0,1,1.0,provided free of charge,0,1.0,1,1,1,0,0,off road at property,0,1,0,0,E16,0,0,0,0,0,1.0,0,0,0,0,1.0,1,1,1.0,0,provided free of charge,1.0,0.0,0.0,0,,1.0,0.0,0,0,2011.0,0.0
0,1,1,0,1,0.0,0,0,elec inc; heating inc,0,0,0,0,1.0,0,1,1.0,1.0,1.0,0,,0,0,1.0,1.0,0.0,0,0,1,0,0,groceries can be pre-ordered,electric fires; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,1,1,0,0,off road at property,0,1,0,0,E16,0,1,0,0,0,0.0,0,0,0,0,1.0,1,0,1.0,0,provided free of charge,1.0,0.0,0.0,0,,1.0,0.0,0,0,2012.0,0.0
0,1,0,0,0,0.0,0,0,elec inc; heating inc,0,0,0,0,0.0,0,0,0.0,0.0,2.0,1,,0,0,0.0,0.0,0.0,0,0,0,0,0,groceries can be pre-ordered,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,1,0,0,E18,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,2.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,0.0,0,0,2009.0,0.0
0,1,0,0,0,0.0,0,0,elec inc; heating inc,0,0,0,0,0.0,0,0,0.0,0.0,2.0,1,,0,0,0.0,0.0,0.0,0,0,0,0,0,groceries can be pre-ordered,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,1,0,0,E18,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,2.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,0.0,0,0,2010.0,0.0
0,1,0,0,0,0.0,0,0,elec inc; heating inc,0,0,0,0,0.0,0,0,0.0,0.0,2.0,1,,0,0,0.0,0.0,0.0,0,0,0,0,0,groceries can be pre-ordered,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,0,0,0,E18,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,2.0,0,provided free of charge,0.0,0.0,0.0,0,nearby,0.0,0.0,0,0,2011.0,0.0
0,0,1,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,0.0,0,1,1.0,0.0,1.0,1,,0,0,0.0,0.0,2.0,0,0,1,0,0,groceries can be pre-ordered,central heating; open fire,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,1,0,garage; off road at property,0,0,1,0,E20,1,1,0,0,0,0.0,0,0,0,0,0.0,,0,3.0,0,provided free of charge,0.0,1.0,0.0,0,,0.0,1.0,0,0,2011.0,0.0
0,1,0,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,2.0,1,1,1.0,2.0,2.0,0,,0,0,1.0,1.0,0.0,1,0,1,0,0,,central heating; open fire; woodburner,2.0,1.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,1,0,0,0,E21,1,0,0,0,0,0.0,0,0,0,0,0.0,top and bottom,0,3.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2011.0,0.0
0,1,0,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,2.0,1,1,1.0,2.0,2.0,0,,0,0,1.0,2.0,0.0,1,0,1,0,0,,central heating; open fire; woodburner,2.0,1.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,1,0,0,0,E21,1,0,0,0,0,0.0,0,0,0,0,0.0,top and bottom,0,3.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2012.0,0.0
0,1,0,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,2.0,1,1,1.0,2.0,3.0,0,,0,0,1.0,2.0,0.0,1,0,1,0,0,,central heating; open fire; woodburner,2.0,1.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,1,0,0,0,E21,1,0,0,0,0,0.0,0,0,0,0,0.0,top and bottom,0,3.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2013.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,1,0,1.0,0.0,1.0,1,,0,0,0.0,0.0,0.0,1,0,1,0,0,groceries can be pre-ordered,central heating; open fire,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,0,0,0,E22,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,1,provided free of charge,1.0,0.0,0.0,0,,0.0,1.0,0,0,2012.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,2.0,1,0,1.0,1.0,1.0,1,,0,0,0.0,1.0,0.0,1,0,1,0,0,groceries can be pre-ordered,central heating; open fire,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,0,0,0,E22,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,1.0,0.0,0.0,0,,0.0,1.0,0,0,2013.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,2.0,1,0,1.0,1.0,1.0,1,,0,0,0.0,1.0,0.0,1,0,1,0,0,groceries can be pre-ordered,central heating; open fire,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,0,0,0,E22,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,1.0,0.0,0.0,1,,0.0,1.0,0,0,2014.0,0.0
0,1,0,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,0,0,1.0,1.0,1.0,0,,0,0,1.0,1.0,0.0,0,0,1,0,0,groceries can be pre-ordered,central heating,2.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E23,0,0,0,0,0,0.0,0,1,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,1.0,0.0,0,0,2012.0,0.0
0,0,0,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,0.0,0,1,1.0,0.0,1.0,0,,0,0,0.0,0.0,0.0,0,0,0,1,0,groceries can be pre-ordered; professional catering; ready meals available from owners,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E24,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,1.0,0.0,0,0,2012.0,0.0
0,0,0,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,0.0,0,1,1.0,0.0,1.0,0,,0,0,0.0,1.0,0.0,0,0,0,1,0,groceries can be pre-ordered; professional catering; ready meals available from owners,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E24,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,1.0,0.0,0,0,2013.0,0.0
0,0,0,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,0.0,0,1,1.0,0.0,1.0,0,,0,0,0.0,1.0,0.0,0,0,0,1,0,groceries can be pre-ordered; professional catering; ready meals available from owners,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E24,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,1.0,0.0,0,0,2014.0,0.0
0,0,0,0,1,0.0,0,1,elec inc; heating inc,1,0,0,0,0.0,0,1,1.0,0.0,1.0,0,,0,0,0.0,1.0,0.0,0,0,0,1,0,groceries can be pre-ordered; professional catering; ready meals available from owners,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E24,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,1.0,0.0,0,0,2015.0,0.0
0,0,0,0,1,0.0,0,1,elec inc; heating inc,1,0,0,0,0.0,0,1,1.0,0.0,1.0,0,,0,0,0.0,1.0,0.0,0,0,0,1,0,groceries can be pre-ordered; professional catering; ready meals available from owners,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E24,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,1.0,0.0,0,0,2016.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,0.0,0,1,1.0,0.0,1.0,0,,0,0,0.0,0.0,1.0,0,0,1,0,0,groceries can be pre-ordered,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,1,0,0,E25,0,0,0,0,0,0.0,0,1,0,0,0.0,,0,2.0,0,provided free of charge,0.0,0.0,0.0,0,,1.0,0.0,0,0,2012.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,0.0,1,1,1.0,0.0,2.0,0,,0,0,0.0,0.0,1.0,0,0,1,1,0,groceries can be pre-ordered,central heating; woodburner,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,1,0,0,E25,0,0,0,0,0,0.0,0,1,0,0,0.0,,0,2.0,0,provided free of charge,0.0,0.0,0.0,0,,1.0,0.0,0,0,2013.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,1,1,1.0,0.0,2.0,0,,0,0,0.0,0.0,1.0,0,0,1,1,0,groceries can be pre-ordered,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,1,0,0,E25,0,0,0,0,0,0.0,0,1,0,0,0.0,,0,2.0,0,provided free of charge,1.0,0.0,0.0,1,,1.0,0.0,0,0,2014.0,0.0
0,0,0,0,0,1.0,0,1,elec inc; heating inc,1,0,0,0,1.0,1,1,1.0,0.0,2.0,0,,0,0,0.0,0.0,1.0,0,0,1,1,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,1,0,0,E25,0,0,0,0,0,0.0,0,1,0,0,0.0,,0,2.0,0,provided free of charge,1.0,0.0,0.0,1,,1.0,0.0,0,0,2015.0,0.0
0,0,0,1,0,1.0,0,1,elec inc; heating inc,1,0,0,0,1.0,1,1,1.0,1.0,1.0,0,,0,0,0.0,0.0,1.0,0,0,1,1,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,1,0,0,E25,0,0,0,0,0,0.0,0,1,0,0,0.0,,0,2.0,0,provided free of charge,0.0,0.0,0.0,1,,1.0,0.0,0,0,2016.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,1,0,1.0,0,0,1.0,1.0,1.0,1,,0,0,0.0,0.0,1.0,0,0,1,0,0,,gas fire; underfloor heating,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E26,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2012.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,1,0,1.0,0,0,1.0,1.0,1.0,1,,0,0,0.0,0.0,1.0,0,0,1,0,0,,gas fire; underfloor heating,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E26,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2013.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,1,0,1.0,0,0,1.0,1.0,1.0,1,,0,0,0.0,0.0,1.0,0,0,1,0,0,,gas fire; underfloor heating,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E26,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2014.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,1,0,1.0,0,0,1.0,1.0,1.0,1,,0,0,0.0,0.0,1.0,0,0,1,0,0,,gas fire; underfloor heating,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E26,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2015.0,0.0
0,0,0,1,0,0.0,0,1,elec inc; heating inc,0,0,1,0,1.0,0,0,1.0,1.0,1.0,1,,0,0,0.0,0.0,1.0,0,0,1,0,0,,central heating; gas fire; underfloor heating,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E26,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2016.0,0.0
0,1,0,0,0,0.0,0,1,elec sc; heating inc,0,0,0,0,1.0,0,0,1.0,0.0,1.0,1,,0,0,0.0,1.0,0.0,0,0,1,0,0,groceries can be pre-ordered,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,1,0,0,E27,1,0,0,0,0,0.0,0,1,0,0,0.0,,0,1.0,0,provided free of charge,1.0,0.0,0.0,0,nearby,0.0,1.0,0,0,2013.0,0.0
0,1,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,1,0,1.0,0.0,1.0,1,,0,0,0.0,1.0,0.0,0,0,1,0,0,groceries can be pre-ordered,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,1,1,0,0,E27,1,0,0,0,0,0.0,0,1,0,0,0.0,,0,1.0,0,provided free of charge,1.0,0.0,0.0,1,nearby,0.0,1.0,0,0,2014.0,0.0
0,1,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,1,0,1.0,0.0,1.0,1,,0,0,0.0,1.0,0.0,0,0,1,0,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,1,1,0,0,E27,1,0,0,0,0,0.0,0,1,1,0,0.0,,0,1.0,0,provided free of charge,1.0,0.0,0.0,1,nearby,0.0,1.0,0,0,2015.0,2.0
0,1,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,1,0,1.0,0.0,1.0,1,,0,0,0.0,1.0,0.0,0,0,1,0,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,1,0,0,0,E27,1,0,0,0,0,0.0,0,1,1,0,0.0,,0,1.0,0,provided free of charge,1.0,1.0,0.0,1,nearby,0.0,1.0,0,0,2016.0,2.0
0,0,0,0,0,0.0,0,0,elec inc; heating inc,0,0,0,0,0.0,0,1,1.0,0.0,1.0,1,,0,0,0.0,1.0,0.0,0,0,0,0,0,,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E28,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,0.0,0,0,2014.0,0.0
0,0,0,0,0,0.0,0,0,elec inc; heating inc,1,0,0,0,0.0,0,1,1.0,0.0,1.0,1,,0,0,0.0,1.0,0.0,0,0,0,0,0,,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E28,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,0.0,0,0,2015.0,0.0
0,0,0,1,0,0.0,0,0,elec inc; heating inc,1,0,0,0,0.0,0,1,1.0,0.0,1.0,1,,0,0,0.0,1.0,0.0,0,0,0,0,0,,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E28,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,0.0,0,0,2016.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,1,0,0.0,1.0,1.0,0,,0,0,0.0,1.0,0.0,0,0,0,0,0,,central heating; electric fires,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E29,0,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,1,,0.0,1.0,0,0,2014.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,1,0,0,0,1.0,1,0,0.0,1.0,1.0,0,,0,0,0.0,1.0,0.0,0,0,0,0,0,,central heating; electric fires,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E29,0,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,1,,0.0,1.0,0,0,2015.0,0.0
0,0,0,1,0,0.0,0,1,elec inc; heating inc,1,0,0,0,1.0,1,0,0.0,1.0,1.0,0,,0,0,0.0,1.0,0.0,0,0,0,0,0,,central heating; electric fires,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E29,0,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,1,,0.0,1.0,0,0,2016.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0,,0,0,0.0,1.0,0.0,0,0,0,0,0,,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E30,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,0.0,0,0,2014.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,1,0,0,0,0.0,0,0,0.0,0.0,1.0,0,,0,0,0.0,1.0,0.0,0,0,0,0,0,,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E30,1,0,0,0,0,0.0,0,0,1,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,0.0,0,0,2015.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,1,0,0,0,0.0,0,0,0.0,0.0,1.0,0,,0,0,0.0,1.0,0.0,0,0,0,0,0,,central heating,0.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,0,0,0,off road at property,0,0,0,0,E30,1,0,0,0,0,0.0,0,0,1,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,0.0,0,0,2016.0,0.0
0,0,0,0,1,0.0,0,0,elec inc; heating inc,0,0,0,0,1.0,0,1,1.0,0.0,1.0,1,,0,0,0.0,1.0,0.0,1,0,0,0,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,0,0,0,E31,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2014.0,0.0
0,0,1,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,0,1,1.0,0.0,1.0,1,,0,0,0.0,1.0,0.0,1,0,0,0,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,0,0,0,E31,1,0,0,0,0,0.0,0,0,1,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2015.0,0.0
0,0,1,0,1,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,0,1,1.0,0.0,1.0,1,,0,0,0.0,1.0,0.0,1,0,0,0,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,0,0,0,E31,1,0,0,0,0,0.0,0,0,1,0,0.0,,0,1.0,0,provided free of charge,0.0,0.0,0.0,0,,0.0,1.0,0,0,2016.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,2.0,1,0,1.0,1.0,1.0,1,,0,0,0.0,0.0,1.0,0,0,0,0,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,0,0,0,E32,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,2.0,0,provided free of charge,1.0,1.0,1.0,1,,0.0,1.0,0,0,2014.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,1,0,0,2.0,1,0,1.0,1.0,1.0,1,,0,0,0.0,0.0,1.0,0,0,0,0,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,0,0,0,E32,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,2.0,0,provided free of charge,1.0,1.0,1.0,1,,0.0,1.0,0,0,2015.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,1,0,0,2.0,1,0,1.0,1.0,1.0,1,,0,0,0.0,0.0,1.0,0,0,0,0,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,0,0,0,E32,1,0,0,0,0,0.0,0,0,0,0,0.0,,0,2.0,0,provided free of charge,1.0,1.0,1.0,1,,0.0,1.0,0,0,2016.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,0,0,1.0,0.0,1.0,1,,0,0,0.0,0.0,1.0,0,0,0,0,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,1,0,0,E33,0,0,0,0,0,0.0,0,0,0,0,0.0,,0,3.0,0,provided free of charge,1.0,1.0,0.0,0,,0.0,1.0,0,0,2014.0,0.0
0,0,0,0,0,0.0,0,1,elec inc; heating inc,0,0,0,0,1.0,0,0,1.0,0.0,1.0,1,,0,0,0.0,0.0,1.0,0,0,0,0,0,,central heating; woodburner,1.0,0.0,0,0.0,provided free of charge,0,1.0,1,0,1,0,0,off road at property,0,1,0,0,E33,0,0,0,0,0,0.0,0,0,0,0,0.0,,0,3.0,0,provided free of charge,1.0,1.0,0.0,0,,0.0,1.0,0,0,2015.0,0.0
